CustID,TotalOrders,TotalReturns,AOV,ARV,AccountAge,Rwinabuse,Rhighvalueabuse,Rcycle,Rcategory,Rvague,Rdiversity,Rconsistency,FraudScore,RawFraudScore
CUST033667,118,17,71.39508819580078,33.07941436767578,1442,3,0,1,14,7,10,7,53.73195102494874,18.206950597816167
CUST033668,80,16,70.57600402832031,44.03125,789,0,2,1,11,7,9,7,53.48741704943022,18.124090810914215
CUST033669,82,23,88.1528091430664,98.54217529296876,1290,1,4,1,15,20,11,12,68.28890139391684,23.139540447375175
CUST033670,83,40,79.7947006225586,72.3282470703125,1908,2,6,7,16,33,14,26,83.57037536511181,28.31763348788609
CUST033671,99,17,63.78676223754883,105.1911849975586,1053,1,3,1,11,10,9,8,60.527552123942456,20.509624726183382
CUST033672,114,43,71.3285903930664,75.36441802978516,1432,2,7,7,19,23,14,29,83.11954471434812,28.164870537167538
CUST033673,112,8,88.3872299194336,187.0762481689453,1670,1,3,1,7,4,6,2,48.83779148638327,16.548575660060454
CUST033674,91,35,77.1940689086914,55.98313903808594,1482,2,6,6,18,7,10,25,74.79764858406558,25.34501477473934
CUST033675,107,44,94.6343002319336,57.798641204833984,440,3,6,7,17,28,12,32,83.87424957602146,28.42060057991321
CUST033676,95,38,82.3349380493164,53.58026123046875,1230,2,3,5,19,17,12,26,76.06963443566586,25.776024315979598
CUST033677,115,46,71.92452239990234,66.640869140625,1775,1,5,10,17,17,13,33,79.72531536481281,27.014743566048388
CUST033678,109,25,45.878543853759766,28.60919952392578,1298,1,2,2,15,10,12,13,63.91691256394877,21.658101878273662
CUST033679,115,31,59.60722351074219,67.93000030517578,486,1,5,4,17,16,12,19,73.7850626332327,25.001902305692816
CUST033680,112,42,59.09579849243164,62.6876106262207,572,1,5,7,17,20,12,30,78.6914586934736,26.664423561261003
CUST033681,119,31,68.6773910522461,100.31774139404295,1999,2,8,4,16,16,11,20,77.35978062778723,26.213187447707455
CUST033682,85,25,99.7302474975586,59.37960433959961,1572,1,3,2,17,15,12,13,67.850839986533,22.991104326018927
CUST033683,99,10,67.92615509033203,120.37001037597656,694,1,2,2,7,5,6,4,51.813035550573375,17.55673041081579
CUST033684,95,22,79.5750503540039,150.1077117919922,357,1,5,3,11,10,8,14,67.40662933639959,22.84058454760538
CUST033685,89,20,87.6085433959961,70.64350891113281,1208,0,2,4,12,7,9,11,58.92321317115093,19.965998085079942
CUST033686,115,2,96.06529998779295,83.73500061035156,1699,0,1,0,2,2,2,0,22.86412080308692,7.747455843005127
CUST033687,104,59,79.92807006835938,65.32440185546875,1907,0,6,8,20,26,13,46,81.26495418891044,27.53644671425176
CUST033688,94,12,76.36734008789062,140.16249084472656,437,0,3,0,11,2,7,5,45.96424890627872,15.574882228150782
CUST033689,102,35,100.41372680664062,96.6417236328125,1041,2,8,5,15,11,11,24,77.26293040640132,26.18036996830229
CUST033690,120,1,83.67233276367188,13.529999732971191,990,0,0,0,1,2,1,0,11.241386677535253,3.8091185595289563
CUST033691,106,25,56.71622467041016,30.10679626464844,825,1,1,4,13,17,14,11,65.33634584043739,22.13907364737851
CUST033692,103,61,90.28680419921876,92.5206527709961,1170,4,14,13,19,24,14,47,93.13452497942406,31.558424045762017
CUST033693,81,38,64.28827667236328,40.17447280883789,842,1,2,8,18,15,11,27,73.64896002860796,24.955784244625463
CUST033694,102,44,72.30000305175781,69.91454315185547,874,1,7,9,18,32,14,30,83.82703719215391,28.404602769964292
CUST033695,120,68,75.4490737915039,66.1632308959961,1268,2,12,14,18,33,13,55,91.97062359926574,31.164038684258337
CUST033696,102,50,61.59803771972656,76.95880126953125,548,2,10,7,19,24,13,37,86.30050960233909,29.242733325774417
CUST033697,80,35,90.03462219238281,71.86800384521484,236,3,5,3,16,18,13,22,78.06554906526038,26.452335493320113
CUST033698,95,9,75.77979278564453,130.098876953125,1091,0,3,1,6,4,7,2,46.07630179213101,15.61285109617324
CUST033699,107,20,58.65757369995117,41.81549835205078,819,1,2,2,12,9,10,10,60.944787462536425,20.65100398103151
CUST033700,109,48,63.63926696777344,51.33604049682617,1890,4,7,7,18,33,14,34,87.40013717726528,29.615339653122955
CUST033701,93,6,64.66548156738281,35.15666580200195,329,0,0,0,6,2,5,1,27.80124424463399,9.420389002529337
CUST033702,80,46,84.3136215209961,71.83130645751953,1986,3,6,7,17,23,15,31,84.6760024664224,28.692272741238753
CUST033703,100,31,80.59119415283203,95.142578125,796,2,7,4,17,20,11,20,78.02773025451984,26.439520674470497
CUST033704,116,12,79.9404296875,51.31499862670898,1176,2,1,1,9,6,9,3,51.178620340008784,17.341760245450132
CUST033705,110,9,63.65781784057617,34.75333786010742,1483,1,1,0,6,6,7,2,43.163141429238706,14.625733267787124
CUST033706,100,54,66.0696029663086,60.51240539550781,270,1,11,11,18,19,13,41,85.70715064291991,29.041674978648693
CUST033707,89,49,112.15000915527344,110.4885711669922,579,5,5,8,20,37,14,35,88.55767253722627,30.007567903019357
CUST033708,83,17,42.04999542236328,52.83176040649414,666,0,5,1,12,11,10,7,60.37356462723494,20.45744640971143
CUST033709,101,51,71.04534912109375,75.54999542236328,610,3,9,10,19,28,13,38,88.68698909870272,30.051386528648422
CUST033710,81,3,64.07345581054688,22.19666862487793,790,0,0,0,2,0,2,1,15.478961024713902,5.245011083845281
CUST033711,120,34,52.46983337402344,76.10882568359375,1943,2,6,3,18,18,14,20,77.26036696742005,26.179501352776473
CUST033712,83,10,94.26023864746094,77.47099304199219,861,0,3,2,8,9,6,4,52.46746506264829,17.77848237717503
CUST033713,101,45,78.12059783935547,59.30599594116211,1887,1,9,7,19,20,14,31,82.36462432020758,27.909067461730757
CUST033714,95,2,85.81505584716797,17.200000762939453,988,0,0,0,2,0,2,0,11.096171185793038,3.7599126171845123
CUST033715,95,15,63.01043319702149,28.072664260864254,555,0,1,0,14,11,9,6,49.85527128005279,16.893346396730998
CUST033716,113,67,53.83132553100586,37.50164031982422,568,6,7,16,17,30,13,54,92.71323388288545,31.415670506468114
CUST033717,91,19,86.79187774658203,130.45474243164062,1178,1,5,3,12,12,10,9,67.1615280072813,22.75753251421386
CUST033718,89,7,57.3797721862793,17.034284591674805,1461,2,0,0,6,4,5,2,37.29938477443835,12.63881253077546
CUST033719,108,52,83.85926818847656,93.51461029052734,1145,4,8,8,19,26,13,39,88.12392879279427,29.860594812030754
CUST033720,102,53,56.334022521972656,59.77000045776367,1234,1,9,9,20,32,15,38,86.87404318233472,29.4370738877302
CUST033721,96,34,61.05989456176758,93.57646942138672,1909,2,8,8,16,15,11,23,80.14407837354915,27.15664046848387
CUST033722,108,11,97.10565948486328,84.93181610107422,1889,2,3,0,8,0,6,5,44.05662161844967,14.928487017740075
CUST033723,107,2,76.91851043701172,21.899999618530277,1692,0,0,0,2,1,2,0,14.215043207519036,4.816735377893683
CUST033724,101,43,76.6073226928711,74.60558319091797,306,0,8,7,18,18,12,31,77.95046330507829,26.413338942661184
CUST033725,112,15,52.35776901245117,44.30400085449219,1775,1,3,1,10,5,10,5,55.51396787622352,18.81078299468132
CUST033726,109,8,76.41311645507812,45.20124816894531,1099,0,1,0,7,7,5,3,40.22995032382371,13.631828067407412
CUST033727,116,64,96.27776336669922,138.36781311035156,1001,3,15,13,18,26,12,52,92.63349307863794,31.388650514529047
CUST033728,104,45,71.4294204711914,77.3526611328125,709,2,11,5,20,20,12,33,83.99574524782315,28.461769114688998
CUST033729,81,6,86.94481658935547,35.60499954223633,780,1,1,0,5,1,6,0,31.860397459303645,10.795823927908124
CUST033730,100,52,85.07119750976562,60.43807601928711,1531,2,5,9,19,22,13,39,83.46964542747548,28.283501375366775
CUST033731,89,6,71.01639556884766,96.95000457763672,756,0,1,0,6,7,6,0,35.36804774208703,11.984383326828889
CUST033732,120,54,70.09666442871094,60.22851943969727,756,6,7,9,19,34,15,39,90.69408410423,30.731486151194993
CUST033733,81,41,83.54036712646484,69.78633880615234,2013,4,3,5,19,17,14,27,79.64353238153298,26.9870315863433
CUST033734,119,12,65.2115249633789,25.642501831054688,283,0,1,2,9,7,10,2,47.07766276701726,15.95216000739944
CUST033735,95,3,96.06800079345705,33.35000228881836,240,0,0,0,3,0,2,1,16.050033482913122,5.438517700222914
CUST033736,98,5,64.97224426269531,12.56399917602539,582,0,0,0,5,1,5,0,21.55547317102377,7.3040235400191476
CUST033737,104,19,72.32836151123047,74.43630981445312,772,1,2,3,13,14,10,9,63.6705416352812,21.57461964393406
CUST033738,90,38,47.99622344970703,36.00104904174805,1124,2,8,6,16,13,12,26,79.46217976870011,26.925580661899858
CUST033739,97,24,50.27742767333984,74.75125122070312,1205,2,5,2,14,16,12,12,71.65407049971347,24.279820420348575
CUST033740,116,41,78.69361877441406,78.86853790283203,1822,4,7,7,18,24,15,26,84.98484825182348,28.79692444008606
CUST033741,96,29,71.39229583740234,53.905517578125,1726,2,3,3,15,13,12,17,70.94409514855624,24.03924687150824
CUST033742,104,3,73.11970520019531,25.97333335876465,763,0,0,0,3,0,2,1,15.84112702043329,5.367730215879219
CUST033743,107,20,111.14794158935548,200.24151611328125,1468,0,5,3,12,20,11,9,66.52932804765568,22.543312981640014
CUST033744,99,4,89.65120697021484,53.97249984741211,1403,1,0,0,3,1,4,0,23.797237915289546,8.063640475049507
CUST033745,118,38,76.72560119628906,34.66815948486328,400,2,3,4,18,27,13,25,76.92130752877279,26.06461182556933
CUST033746,83,8,59.3960189819336,81.54125213623047,706,0,1,0,8,7,7,1,40.10939682105257,13.59097878448581
CUST033747,112,10,100.00901794433594,163.8719940185547,1162,1,3,0,10,8,7,3,51.49454853216192,17.448811801875447
CUST033748,109,26,43.6857795715332,33.59461212158203,1662,0,2,2,15,15,14,12,63.20249745613169,21.416023927887686
CUST033749,99,39,74.04898834228516,92.82256317138672,1615,0,11,4,17,18,12,27,77.1494638695044,26.141922087806968
CUST033750,94,32,102.8842544555664,136.68844604492188,944,3,8,3,15,13,11,21,77.53081916947328,26.27114347237059
CUST033751,112,56,86.22124481201172,70.16910552978516,1388,8,10,12,18,22,15,41,92.49560234070975,31.341926548518778
CUST033752,91,10,78.46330261230469,67.46299743652344,1736,0,4,1,8,2,6,4,46.85717840275391,15.877449377110402
CUST033753,102,36,80.8193130493164,58.15167236328125,1215,1,3,4,17,21,14,22,74.25449843560148,25.160969570133034
CUST033754,110,36,79.89881896972656,72.99138641357422,1531,2,4,5,20,15,11,25,76.07851222145277,25.77903253370028
CUST033755,119,35,72.35965728759766,99.60742950439452,1292,2,3,5,16,25,14,21,77.03982116704005,26.104769904997667
CUST033756,112,35,74.3822250366211,97.60400390625,351,2,12,7,15,19,13,22,82.81186652234734,28.06061447471445
CUST033757,88,12,53.52886581420898,47.676666259765625,1896,1,1,0,10,7,7,5,48.83538245112583,16.547759363888737
CUST033758,114,1,81.14762878417969,8.619999885559082,360,0,0,0,1,1,1,0,9.290522936488063,3.1480727743158945
CUST033759,103,15,81.52389526367188,129.54666137695312,1685,1,5,3,7,14,7,8,64.29073356720903,21.784770283365173
CUST033760,110,12,79.43282318115234,61.4324951171875,1847,0,2,0,10,5,8,4,46.06350956883815,15.608516480119167
CUST033761,95,13,68.20462799072266,50.56153869628906,1204,1,2,1,9,10,9,4,55.09923827212637,18.6702528023244
CUST033762,82,12,72.33511352539062,95.55999755859376,1798,1,3,0,12,8,8,4,53.98485036682228,18.2926449702683
CUST033763,82,33,85.01073455810547,93.10120391845705,1482,2,7,4,16,10,11,22,75.85005483486768,25.70162026275316
CUST033764,105,8,85.486572265625,14.192499160766602,374,1,0,1,7,3,7,1,36.78531783284989,12.464622105322164
CUST033765,101,17,54.94109725952149,60.73941421508789,1087,0,4,3,13,10,8,9,60.957795680373344,20.65541178635041
CUST033766,81,24,59.55789566040039,126.76749420166016,1167,3,9,1,11,7,8,16,70.49357364389441,23.886588674250092
CUST033767,104,56,68.01365661621094,39.47803497314453,304,3,7,10,19,24,14,42,87.39798004989646,29.614608715371986
CUST033768,81,13,72.0744400024414,51.12231063842773,589,2,2,0,10,4,8,5,51.79683092216998,17.551239508974916
CUST033769,84,39,81.61690521240234,71.30229949951172,1237,1,5,6,19,17,12,27,77.62117855579487,26.3017615469319
CUST033770,91,21,53.59319305419922,21.96476173400879,1575,2,1,2,14,8,10,11,60.665021165966124,20.55620580148608
CUST033771,90,34,49.19267654418945,38.28764343261719,1265,0,5,4,18,16,13,21,72.06465159114391,24.41894489853103
CUST033772,82,35,90.12939453125,63.23085403442383,1925,5,3,5,18,25,14,21,80.44027307507527,27.25700537605101
CUST033773,85,24,84.59270477294922,80.81541442871094,303,2,3,1,15,9,10,14,65.76121283936988,22.283038873145472
CUST033774,81,32,72.05036926269531,45.08281326293945,827,0,3,5,16,18,13,19,70.34690663571263,23.83689088882899
CUST033775,80,36,76.6092529296875,108.4311065673828,1400,1,10,5,17,13,11,25,78.49156439097162,26.596689827029973
CUST033776,81,16,93.1128387451172,157.37811279296875,698,1,5,1,11,10,9,7,62.57458456568548,21.203257059050596
CUST033777,82,16,75.00537109375,103.42375183105467,801,1,2,1,13,9,11,5,58.1335534023309,19.698423650767783
CUST033778,103,50,74.6369857788086,68.31300354003906,803,3,7,11,19,23,12,38,86.45802055430298,29.296105557125
CUST033779,105,49,88.55733489990234,94.31796264648438,1910,0,14,11,16,23,11,38,83.23697903887545,28.204662893565768
CUST033780,87,40,75.08435821533203,85.61174774169922,801,3,9,7,17,24,15,25,85.60116696545127,29.005762648218877
CUST033781,106,25,107.4215087890625,174.03160095214844,1570,2,7,5,13,11,11,14,73.89528294285694,25.039250209387447
CUST033782,96,5,88.62822723388672,17.530000686645508,957,1,0,0,4,6,5,0,30.549174944955677,10.351519131858696
CUST033783,97,7,62.46422576904297,94.9499969482422,408,0,2,0,7,4,6,1,39.24900524369252,13.299437036141367
CUST033784,101,3,64.20951080322266,82.1066665649414,1306,0,1,0,3,0,2,1,22.119368831062875,7.495098314502728
CUST033785,115,0,63.46295928955078,0.0,483,0,0,0,0,0,0,0,0.0,0.0
CUST033786,111,42,58.74387741088867,43.70428085327149,1833,2,7,4,17,24,12,30,80.82295723284408,27.386677041087488
CUST033787,85,42,61.65495681762695,38.61095428466797,1031,2,5,6,18,24,14,28,81.36102366715502,27.568999640601763
CUST033788,103,37,85.57369995117188,83.75188446044922,742,3,4,6,16,18,14,23,79.05323343189824,26.78701011664174
CUST033789,94,4,79.86883544921875,15.092500686645508,1015,0,0,0,4,1,3,1,21.309034771250708,7.2205184432474026
CUST033790,81,28,76.55962371826172,83.97249603271484,989,1,6,2,16,8,9,19,69.18996334885425,23.44486326157002
CUST033791,91,36,64.17428588867188,43.07222366333008,616,1,3,8,17,25,13,23,76.92932806641478,26.067329566686674
CUST033792,89,48,82.14910125732422,68.67583465576172,252,0,5,9,17,29,15,33,80.14752310294647,27.157807707282448
CUST033793,94,56,80.06117248535156,90.9698257446289,1067,2,12,10,19,22,13,43,88.66701362609744,30.044617884741864
CUST033794,81,32,66.12481689453125,66.2562484741211,470,0,6,6,17,13,14,18,73.00433254419455,24.73735367326467
CUST033795,114,47,82.46086883544922,69.22765350341797,517,0,7,7,19,16,13,34,77.5169006541549,26.266427214800135
CUST033796,95,40,89.2281265258789,55.47475051879883,2000,2,5,6,18,28,13,27,81.19890967759883,27.514067680329298
CUST033797,103,8,68.45582580566406,85.6875,1951,0,2,0,7,2,6,2,38.549667424802536,13.062467991153547
CUST033798,98,23,79.23602294921875,116.2621612548828,1159,0,6,1,14,11,10,13,64.23201759960908,21.764874509975172
CUST033799,92,46,75.89794158935547,81.12065124511719,1599,2,8,7,17,25,13,33,84.63176318886737,28.677282361668254
CUST033800,114,46,86.04508972167969,79.09608459472656,560,2,7,8,19,25,15,31,84.51196683947822,28.63668963846499
CUST033801,80,35,68.44837951660156,92.0825653076172,1816,2,7,5,16,17,12,23,79.45923359464172,26.9245823574551
CUST033802,115,56,60.65494918823242,56.87517929077149,729,2,8,8,20,19,12,44,84.92125311074098,28.775375369749632
CUST033803,96,34,97.28717803955078,108.8067626953125,1588,0,8,2,17,14,11,23,71.64375863285551,24.27632626748658
CUST033804,111,49,70.83576965332031,84.2824478149414,1602,5,9,10,18,30,15,34,90.43471350579651,30.64359900803111
CUST033805,98,23,65.66786193847656,106.7804183959961,865,1,7,3,13,5,9,14,66.97231182995517,22.693417038651006
CUST033806,108,53,75.18231964111328,80.3330078125,504,3,13,11,17,18,12,41,88.48154957233842,29.98177380779976
CUST033807,119,6,62.38697052001953,38.869998931884766,668,1,1,0,6,6,4,2,40.185850868037804,13.616885066128495
CUST033808,97,50,100.60834503173828,104.18280029296876,1097,5,7,8,18,24,15,35,88.08881076229758,29.84869514648448
CUST033809,87,14,87.43414306640625,131.65142822265625,452,0,5,1,11,9,9,5,57.420966568615135,19.45696520694368
CUST033810,104,45,82.89269256591797,89.92466735839844,1495,0,10,6,19,21,13,32,79.79530623204433,27.038459813786922
CUST033811,82,13,83.66451263427734,114.39615631103516,1980,1,2,0,12,7,11,2,51.321598267534696,17.390207994198985
CUST033812,99,52,70.21333312988281,94.96807098388672,232,2,9,10,18,25,15,37,87.74145856253523,29.730995635849187
CUST033813,94,48,77.52638244628906,92.48770904541016,1927,1,7,10,19,38,14,34,85.9359482686836,29.11920253887525
CUST033814,90,36,104.4149932861328,61.53527069091797,198,3,3,5,16,8,10,26,73.15351352855883,24.78790331385362
CUST033815,103,33,85.55205535888672,113.0521240234375,1406,1,11,5,15,18,11,22,78.80686082029379,26.703527312042777
CUST033816,86,40,89.33081817626953,73.8272476196289,1377,2,5,5,18,23,14,26,80.45295658835231,27.261303155961038
CUST033817,90,16,67.4405517578125,39.31562805175781,430,0,1,0,12,7,9,7,48.79890298787044,16.53539837991819
CUST033818,115,39,68.02904510498047,86.96076965332031,1768,0,11,6,17,14,12,27,76.88465055811508,26.05219069361526
CUST033819,97,56,73.99783325195312,72.6539306640625,1462,2,10,11,19,29,16,40,89.68154224803676,30.388388623517812
CUST033820,92,51,51.77304458618164,53.77430725097656,627,1,8,12,18,27,15,36,86.15745480218317,29.194259528908006
CUST033821,111,59,49.12117004394531,55.01390075683594,1756,2,11,12,19,23,13,46,88.9770638144462,30.14967769281562
CUST033822,87,14,82.54045867919922,33.288570404052734,1165,2,1,1,10,5,8,6,52.92299045416939,17.93283613022644
CUST033823,117,3,93.1202621459961,64.28666687011719,1228,0,1,0,3,3,2,1,27.681341042630674,9.379760072558401
CUST033824,98,58,82.84703826904297,88.79672241210938,1434,5,9,8,19,28,15,43,91.09841293719582,30.86849206567711
CUST033825,92,49,67.4910888671875,41.69795608520508,1542,4,4,9,20,19,15,34,84.10145225126955,28.49758769474946
CUST033826,100,26,68.59900665283203,78.97230529785156,1791,0,5,4,16,15,12,14,69.05975143863866,23.400741249037075
CUST033827,108,51,93.09703063964844,79.7115707397461,773,4,10,7,17,22,14,37,87.74891365001132,29.733521775451237
CUST033828,111,27,57.92405319213867,41.25074005126953,1159,4,4,3,15,11,10,17,72.40686587329748,24.53490343735543
CUST033829,111,52,103.99217224121094,98.47557830810548,1165,6,7,11,18,8,9,43,83.53520431661346,28.30571585730935
CUST033830,109,20,81.319091796875,124.09849548339844,1210,1,5,0,14,19,10,10,64.9231417870725,21.999060384451596
CUST033831,87,0,82.92770385742188,0.0,439,0,0,0,0,0,0,0,0.0,0.0
CUST033832,111,45,68.02810668945312,69.21955108642578,739,3,10,6,17,14,12,33,83.2282004593282,28.201688291655977
CUST033833,83,4,62.4624137878418,62.52999877929688,1882,0,1,0,4,5,4,0,30.715687533557396,10.407941547511877
CUST033834,118,62,62.57635498046875,82.94677734375,712,11,18,15,18,35,15,47,100.0,33.884774795097876
CUST033835,95,55,65.01727294921875,52.59599685668945,435,3,7,10,19,23,14,41,87.47157287579802,29.639545478694075
CUST033836,112,23,84.0997314453125,88.94390869140625,955,2,5,1,13,16,11,12,69.22046175456973,23.455197577662805
CUST033837,117,60,64.45299530029297,61.46500015258789,665,2,10,13,18,33,15,45,90.59168153221376,30.696787270282904
CUST033838,81,24,88.60247039794922,84.4941635131836,715,0,5,3,14,15,11,13,67.55655853266917,22.891387718113428
CUST033839,120,16,56.68041229248047,71.65249633789062,567,0,3,1,11,6,9,7,54.33230302440257,18.410378520808962
CUST033840,115,29,80.04208374023438,68.89310455322266,449,1,8,5,13,18,10,19,75.38210956320223,25.543058061285016
CUST033841,88,48,101.9654541015625,84.47396087646484,394,6,4,6,18,29,13,35,85.80343430731278,29.07430048149269
CUST033842,116,49,51.83836364746094,60.531837463378906,1626,3,11,10,19,17,13,36,86.92858398057446,29.455554914385182
CUST033843,92,35,87.91651916503906,70.63428497314453,1948,3,4,6,17,20,14,21,79.1811197752357,26.830344116075324
CUST033844,90,8,73.03533935546875,166.0437469482422,337,2,2,0,8,5,7,1,47.07836503808109,15.95239797036787
CUST033845,114,45,58.625789642333984,59.03643798828125,607,6,11,7,19,22,13,32,88.66678624909855,30.044540838557854
CUST033846,109,19,73.76963806152344,137.51368713378906,1180,0,4,4,9,12,9,10,63.06373592050003,21.36900489403668
CUST033847,83,42,55.264102935791016,52.22499847412109,559,3,9,8,18,13,10,32,82.88358383057233,28.08491572309559
CUST033848,118,60,64.54822540283203,74.90217590332031,1451,3,13,13,19,30,14,46,92.51916683398892,31.34991132399803
CUST033849,106,16,63.08245468139648,66.84562683105469,1834,1,5,0,11,6,8,8,57.373979084903425,19.44104360390608
CUST033850,95,39,76.7195816040039,125.76334381103516,1832,3,7,9,17,21,13,26,84.10473070267473,28.498698590624873
CUST033851,110,40,85.4034652709961,70.72474670410156,530,1,6,7,17,21,12,28,79.17447582415181,26.82809282821305
CUST033852,115,66,81.31800079345703,79.50030517578125,1808,4,13,11,20,31,16,50,94.20510063351777,31.921186195162818
CUST033853,97,19,49.17907333374024,45.23473358154297,1343,2,2,2,11,10,10,9,62.810787732474736,21.28329397017603
CUST033854,98,24,55.17051315307617,47.163330078125,1552,1,4,3,15,8,12,12,66.74241752934805,22.615517872623514
CUST033855,81,45,95.7319793701172,74.33644104003906,1147,3,4,11,17,23,15,30,84.00383723541452,28.46451106646078
CUST033856,86,10,53.524539947509766,41.150001525878906,1154,0,1,0,10,3,8,2,39.74450201393983,13.467335000856652
CUST033857,98,25,67.66877746582031,80.3323974609375,716,0,7,2,15,15,12,13,68.54601932014106,23.22666427763408
CUST033858,82,1,93.79816436767578,24.280000686645508,1788,0,0,0,1,0,1,0,6.993270547043343,2.369653975677546
CUST033859,118,17,77.30380249023438,149.1817626953125,1164,0,4,1,12,6,9,8,56.62416826050197,19.186971894668382
CUST033860,92,11,80.03401947021484,42.40818405151367,647,0,2,2,9,8,7,4,50.874136833204496,17.23858669488128
CUST033861,99,34,72.22737884521484,45.15117263793945,1426,3,3,4,15,11,11,23,73.18854492416986,24.799773623363993
CUST033862,87,39,57.385066986083984,74.99384307861328,1353,3,8,6,15,25,14,25,84.28656893229892,28.560314065224418
CUST033863,114,34,87.91832733154297,82.33029174804688,853,2,4,3,14,25,15,19,76.33046542473484,25.86440630922145
CUST033864,90,4,82.87022399902344,16.174999237060547,249,0,0,0,4,2,4,0,21.611486919467367,7.323003672533552
CUST033865,92,25,58.20304107666016,30.855199813842773,573,1,3,2,12,8,10,15,64.16939782108585,21.743655939045386
CUST033866,108,43,93.65731811523438,113.78488159179688,890,1,9,7,18,21,14,29,82.31791352764232,27.89323961486501
CUST033867,85,40,80.90553283691406,94.54850769042967,1279,4,10,4,18,21,13,27,84.81020853831743,28.737748166461728
CUST033868,98,49,83.57938385009766,111.86000061035156,238,2,11,10,18,24,13,36,87.6492037050804,29.699735285163072
CUST033869,82,46,87.83133697509766,86.39044189453125,1258,3,6,8,18,27,16,30,86.05663479526828,29.160096896616498
CUST033870,108,31,79.22193908691406,87.6580581665039,1414,1,6,3,17,10,9,22,71.35092087656493,24.177098853252502
CUST033871,105,13,80.61656188964844,104.39229583740234,1534,0,4,1,10,5,7,6,52.86675527677868,17.91378096701198
CUST033872,94,16,66.8693618774414,94.53500366210938,1598,4,2,3,11,6,7,9,62.6238630863393,21.2199549747965
CUST033873,110,66,74.15773010253906,81.0577392578125,727,0,12,12,20,28,15,51,87.23185465569102,29.558317499668004
CUST033874,118,41,77.7123794555664,70.04097747802734,201,5,6,6,16,10,13,28,80.49236312283392,27.274655971424686
CUST033875,117,8,62.377349853515625,25.247499465942383,984,0,1,0,6,6,6,2,38.563742479995014,13.067237291907801
CUST033876,111,41,108.40396118164062,96.54608917236328,1735,5,5,6,19,32,14,27,85.05060233406714,28.81920506277291
CUST033877,96,14,83.28499603271484,33.65571594238281,1044,0,0,1,11,9,12,2,44.58425517515827,15.107274460174148
CUST033878,111,33,70.85901641845703,75.06757354736328,400,1,6,4,15,22,11,22,76.05140116016753,25.76984601163922
CUST033879,84,2,56.94595718383789,20.09000015258789,1487,0,0,0,2,0,1,1,12.366969658696647,4.190519817827443
CUST033880,96,8,56.668853759765625,36.86499786376953,890,0,1,0,8,5,5,3,39.44870567151071,13.367105076372408
CUST033881,107,14,100.9903793334961,100.15428161621094,301,0,3,1,9,7,8,6,53.260747778542466,18.04728443894421
CUST033882,98,30,70.36621856689453,83.84101104736328,1350,2,5,3,14,18,13,17,74.9982046775478,25.412972755353636
CUST033883,116,53,63.259307861328125,54.80075073242188,289,3,7,11,20,26,13,40,87.53556996124078,29.661230746971782
CUST033884,102,2,96.07843017578124,30.350000381469727,962,0,0,0,2,0,2,0,11.330662362746338,3.8393694244095125
CUST033885,114,29,89.8763198852539,63.34758377075195,1208,3,4,4,14,18,12,17,74.9452460767708,25.395027852745713
CUST033886,105,19,104.58733367919922,43.57683944702149,534,1,2,1,11,9,11,8,58.64958982125137,19.873281429179674
CUST033887,109,56,65.22679138183594,33.346073150634766,1316,5,5,11,18,31,11,45,87.84070603248679,29.764625417532102
CUST033888,119,40,59.80117416381836,47.24800109863281,1306,3,5,7,17,17,12,28,80.1154783587953,27.146949417893165
CUST033889,112,50,76.59687042236328,76.44639587402344,226,3,12,11,19,18,14,36,88.28101906388235,29.913824496613962
CUST033890,113,35,61.70637130737305,66.2642822265625,1311,0,5,4,19,19,15,20,73.17782205840956,24.796140204449536
CUST033891,113,19,104.23017120361328,94.42473602294922,344,0,3,3,11,9,10,9,59.897600085453355,20.29616689662422
CUST033892,120,54,65.22724914550781,89.88851928710938,582,2,13,11,17,22,13,41,88.49113743422927,29.98502263320914
CUST033893,120,68,79.44591522216797,85.29588317871094,262,0,11,16,19,33,16,52,88.56445786126127,30.009867094787744
CUST033894,106,6,47.45754623413086,69.85832977294922,521,0,1,0,5,4,6,0,32.81894731804407,11.120626388841046
CUST033895,85,38,49.21435546875,63.10763549804688,450,1,8,5,19,24,16,22,81.35037156621455,27.565390200187135
CUST033896,106,25,67.61509704589844,78.80999755859375,1760,0,5,3,13,11,9,16,65.76312013620836,22.283685156383868
CUST033897,120,69,76.22433471679688,88.23362731933594,1881,6,14,17,19,42,15,54,98.48877088065197,33.372698211368856
CUST033898,116,52,71.92654418945312,82.37596893310547,1557,0,12,8,19,28,15,37,83.99759196599697,28.462394870983303
CUST033899,102,30,83.00059509277344,114.3883285522461,802,0,6,4,16,14,13,17,71.13572669509314,24.104180789488634
CUST033900,94,42,75.20883178710938,62.388092041015625,1810,2,6,5,19,33,15,27,83.24606240087888,28.20774077032446
CUST033901,83,2,88.91951751708984,79.47000122070312,603,0,1,0,2,1,2,0,21.486102909353214,7.280517583077309
CUST033902,82,24,103.13512420654295,76.19000244140625,1282,1,2,1,13,13,11,13,63.59880634503176,21.550312302384434
CUST033903,83,31,75.15168762207031,101.55064392089844,1015,3,7,1,16,12,11,20,74.503659961343,25.24539739200658
CUST033904,97,33,79.73793029785156,94.28121185302734,1700,2,5,4,18,15,13,20,76.28446313357621,25.848818536461764
